run_id,run_timestamp,paper_id,paper_title,question_id,question,category,pipeline_id,pipeline_name,stage,namespace,answer,faithfulness,answer_relevancy,context_precision,context_recall,ragas_skipped,ragas_errors,retrieval_ms,generation_ms,latency_ms,ragas_ms,error
9bccd5fada77456cb9144e02fb4c240f,2026-07-08T17:08:42.656158+00:00,1707.00995,An empirical study on the effectiveness of images in Multimodal Neural Machine Translation,q1,What misbehavior is identified?,factual,naive,Naive RAG,baseline,naive,"The identified misbehavior is that if the attention mechanism loses track of the objects in the picture and ""gets lost,"" the model still takes the information into account and overrides the text-based annotations, leading to misleading translations.",0.5,0.560657589933447,0.99999999995,1.0,,,2705,1257,3962,8941,
9bccd5fada77456cb9144e02fb4c240f,2026-07-08T17:08:42.656158+00:00,1707.00995,An empirical study on the effectiveness of images in Multimodal Neural Machine Translation,q1,What misbehavior is identified?,factual,semantic_chunking,Semantic Chunking,pre_retrieval,semantic,"The identified misbehavior is that if the attention mechanism loses track of the objects in the picture and ""gets lost,"" the model still takes the image into account and overrides the information provided by the text-based annotations, leading to a totally misled translation.",1.0,0.45230272698197305,0.9999999999,1.0,,,2416,1328,3744,8078,
9bccd5fada77456cb9144e02fb4c240f,2026-07-08T17:08:42.656158+00:00,1707.00995,An empirical study on the effectiveness of images in Multimodal Neural Machine Translation,q1,What misbehavior is identified?,factual,multi_query,Multi-Query Retrieval,pre_retrieval,naive,"The identified misbehavior is that if the attention mechanism loses track of the objects in the picture and ""gets lost,"" the model still takes the information into account and overrides the text-based annotations, leading to misleading translations.",1.0,0.5466399048481648,0.99999999995,1.0,,,3380,1085,4465,9522,
9bccd5fada77456cb9144e02fb4c240f,2026-07-08T17:08:42.656158+00:00,1707.00995,An empirical study on the effectiveness of images in Multimodal Neural Machine Translation,q1,What misbehavior is identified?,factual,mmr,MMR,during_retrieval,naive,"The misbehavior identified is that if the attention mechanism loses track of the objects in the picture and ""gets lost,"" the model still takes the information into account and overrides the text-based annotations, leading to a totally misled translation.",1.0,0.5467480913859233,0.9999999999,1.0,,,1272,1821,3093,9467,
9bccd5fada77456cb9144e02fb4c240f,2026-07-08T17:08:42.656158+00:00,1707.00995,An empirical study on the effectiveness of images in Multimodal Neural Machine Translation,q1,What misbehavior is identified?,factual,rerank,Cross-Encoder Re-rank,during_retrieval,naive,"The identified misbehavior is that if the attention mechanism loses track of the objects in the picture and ""gets lost,"" the model still takes the image into account but overrides the information brought by the text-based annotations, leading to misleading translations.",1.0,0.5466581779577332,0.9999999999666667,1.0,,,1984,1472,3456,9046,
9bccd5fada77456cb9144e02fb4c240f,2026-07-08T17:08:42.656158+00:00,1707.00995,An empirical study on the effectiveness of images in Multimodal Neural Machine Translation,q1,What misbehavior is identified?,factual,crag,CRAG,during_retrieval,naive,"The identified misbehavior is that if the attention mechanism loses track of the objects in the picture and ""gets lost,"" the model still takes the information into account and overrides the text-based annotations, leading to misleading translations.",0.5,0.5876611909376946,0.99999999995,1.0,,,4233,1392,5625,14296,
9bccd5fada77456cb9144e02fb4c240f,2026-07-08T17:08:42.656158+00:00,1707.00995,An empirical study on the effectiveness of images in Multimodal Neural Machine Translation,q1,What misbehavior is identified?,factual,compression,Contextual Compression,post_retrieval,naive,"The misbehavior identified is that if the attention loses track of the objects in the picture and ""gets lost,"" the model still takes this into account, which leads to a misleading translation and wrong detection for both Soft attention.",1.0,0.6189128282649355,0.99999999995,1.0,,,2274,1166,3440,6241,
9bccd5fada77456cb9144e02fb4c240f,2026-07-08T17:08:42.656158+00:00,1707.00995,An empirical study on the effectiveness of images in Multimodal Neural Machine Translation,q1,What misbehavior is identified?,factual,selfcheck,SelfCheckGPT,post_retrieval,naive,"The identified misbehavior is that if the attention mechanism loses track of the objects in the picture and ""gets lost,"" the model still takes the information into account and overrides the text-based annotations, leading to misleading translations.",0.5,0.5746738217319195,0.99999999995,1.0,,,1031,5000,6031,9493,
9bccd5fada77456cb9144e02fb4c240f,2026-07-08T17:08:42.656158+00:00,1707.00995,An empirical study on the effectiveness of images in Multimodal Neural Machine Translation,q2,What is the baseline used?,out_of_scope,naive,Naive RAG,baseline,naive,The baseline used is the scores from Calixto et al. (2017).,1.0,0.7979189470786568,,,"[""context_precision"", ""context_recall""]",,899,979,1878,4851,
9bccd5fada77456cb9144e02fb4c240f,2026-07-08T17:08:42.656158+00:00,1707.00995,An empirical study on the effectiveness of images in Multimodal Neural Machine Translation,q2,What is the baseline used?,out_of_scope,semantic_chunking,Semantic Chunking,pre_retrieval,semantic,The baseline used is the scores from Calixto et al. (2017).,1.0,0.7979189470786568,,,"[""context_precision"", ""context_recall""]",,1580,1134,2714,10362,
9bccd5fada77456cb9144e02fb4c240f,2026-07-08T17:08:42.656158+00:00,1707.00995,An empirical study on the effectiveness of images in Multimodal Neural Machine Translation,q2,What is the baseline used?,out_of_scope,multi_query,Multi-Query Retrieval,pre_retrieval,naive,The baseline used is the scores from Calixto et al. (2017).,1.0,0.7979189470786568,,,"[""context_precision"", ""context_recall""]",,2660,829,3489,4034,
9bccd5fada77456cb9144e02fb4c240f,2026-07-08T17:08:42.656158+00:00,1707.00995,An empirical study on the effectiveness of images in Multimodal Neural Machine Translation,q2,What is the baseline used?,out_of_scope,mmr,MMR,during_retrieval,naive,The baseline used is the scores from Calixto et al. (2017).,1.0,0.7979189470786568,,,"[""context_precision"", ""context_recall""]",,2001,1617,3618,5644,
