run_id,run_timestamp,paper_id,paper_title,question_id,question,category,pipeline_id,pipeline_name,stage,namespace,answer,faithfulness,answer_relevancy,context_precision,context_recall,ragas_skipped,ragas_errors,retrieval_ms,generation_ms,latency_ms,ragas_ms,error
bc854eb873f2490d9f01d32d2814031a,2026-07-08T19:34:54.799396+00:00,1712.09127,Generative Adversarial Nets for Multiple Text Corpora,q1,Which GAN do they use?,factual,naive,Naive RAG,baseline,naive,"The paper discusses the use of a multi-class GAN model, as well as the Wasserstein GAN, which applies a 1-Lipschitz function as a discriminator.",1.0,0.559997379373768,0.0,0.0,,,2561,3429,5990,8667,
bc854eb873f2490d9f01d32d2814031a,2026-07-08T19:34:54.799396+00:00,1712.09127,Generative Adversarial Nets for Multiple Text Corpora,q1,Which GAN do they use?,factual,semantic_chunking,Semantic Chunking,pre_retrieval,semantic,The paper extends GANs to multiple corpora of text data and discusses training a GAN model for generating document embeddings. It also mentions the Wasserstein GAN as a proposed method to stabilize training.,1.0,0.6064913883942789,0.0,1.0,,,2550,1245,3795,6903,
bc854eb873f2490d9f01d32d2814031a,2026-07-08T19:34:54.799396+00:00,1712.09127,Generative Adversarial Nets for Multiple Text Corpora,q1,Which GAN do they use?,factual,multi_query,Multi-Query Retrieval,pre_retrieval,naive,"The paper discusses the use of a multi-class GAN model, as well as variations like the Wasserstein GAN and conditional GANs. However, it specifically focuses on applying GANs to finetune word embeddings and create robust document embeddings.",1.0,0.6677043737253044,0.0,0.0,,,3214,1450,4664,7763,
bc854eb873f2490d9f01d32d2814031a,2026-07-08T19:34:54.799396+00:00,1712.09127,Generative Adversarial Nets for Multiple Text Corpora,q1,Which GAN do they use?,factual,mmr,MMR,during_retrieval,naive,"The paper discusses the use of a multi-class GAN model, specifically mentioning the Wasserstein GAN as a proposed alternative due to its stability in training.",1.0,0.6030227632643271,0.0,0.0,,,1367,923,2290,8250,
bc854eb873f2490d9f01d32d2814031a,2026-07-08T19:34:54.799396+00:00,1712.09127,Generative Adversarial Nets for Multiple Text Corpora,q1,Which GAN do they use?,factual,rerank,Cross-Encoder Re-rank,during_retrieval,naive,"The paper discusses training a GAN model that discriminates documents represented by different word embeddings and incorporates both cross-corpus and per-corpus ""topics"" in the generator. However, it does not specify a particular type of GAN used. Therefore, I don't have enough information in the provided context to answer this question.",0.6,0.0,0.249999999975,0.0,,,18539,1464,20003,7840,
bc854eb873f2490d9f01d32d2814031a,2026-07-08T19:34:54.799396+00:00,1712.09127,Generative Adversarial Nets for Multiple Text Corpora,q1,Which GAN do they use?,factual,crag,CRAG,during_retrieval,naive,The context mentions the original GAN model proposed by Goodfellow et al. (2014) and also discusses the Wasserstein GAN proposed by Arjovsky et al. (2017).,1.0,0.7812556725066088,0.0,0.0,,,4093,1090,5183,7600,
bc854eb873f2490d9f01d32d2814031a,2026-07-08T19:34:54.799396+00:00,1712.09127,Generative Adversarial Nets for Multiple Text Corpora,q1,Which GAN do they use?,factual,compression,Contextual Compression,post_retrieval,naive,"The paper discusses multiple GAN models, including the Wasserstein GAN, conditional GAN, and textGAN. However, it does not specify a single GAN model as the primary focus. Therefore, the answer is not definitive. 

I don't have enough information in the provided context to answer this question.",0.7142857142857143,0.0,0.0,0.0,,,11621,1185,12806,12320,
bc854eb873f2490d9f01d32d2814031a,2026-07-08T19:34:54.799396+00:00,1712.09127,Generative Adversarial Nets for Multiple Text Corpora,q1,Which GAN do they use?,factual,selfcheck,SelfCheckGPT,post_retrieval,naive,"The paper discusses the use of generative adversarial nets (GANs) for various applications, including training cross-corpus word embeddings and generating document embeddings. It also mentions the Wasserstein GAN, which applies a 1-Lipschitz function as a discriminator, indicating that they utilize this variant among others.",1.0,0.6052874213361078,0.0,0.0,,,749,2803,3552,8596,
bc854eb873f2490d9f01d32d2814031a,2026-07-08T19:34:54.799396+00:00,1712.09127,Generative Adversarial Nets for Multiple Text Corpora,q2,Do they evaluate grammaticality of generated text?,factual,naive,Naive RAG,baseline,naive,I don't have enough information in the provided context to answer this question.,0.0,0.0,0.0,0.0,,,744,837,1581,7021,
bc854eb873f2490d9f01d32d2814031a,2026-07-08T19:34:54.799396+00:00,1712.09127,Generative Adversarial Nets for Multiple Text Corpora,q2,Do they evaluate grammaticality of generated text?,factual,semantic_chunking,Semantic Chunking,pre_retrieval,semantic,I don't have enough information in the provided context to answer this question.,0.0,0.0,0.0,0.0,,,1484,910,2394,6408,
