run_id,run_timestamp,paper_id,paper_title,question_id,question,category,pipeline_id,pipeline_name,stage,namespace,answer,faithfulness,answer_relevancy,context_precision,context_recall,ragas_skipped,ragas_errors,retrieval_ms,generation_ms,latency_ms,ragas_ms,error
a4b17852187449719c11a74e3d93cb4f,2026-07-08T23:30:26.082226+00:00,1810.04528,Is there Gender bias and stereotype in Portuguese Word Embeddings?,q1,Does this paper target European or Brazilian Portuguese?,out_of_scope,naive,Naive RAG,baseline,naive,"The paper targets Brazilian Portuguese, as indicated by the mention of ""the use of such technique has been widely diffused gaining more space"" in Brazil.",1.0,0.6273409652122185,,,"[""context_precision"", ""context_recall""]",,2355,2133,4488,6209,
a4b17852187449719c11a74e3d93cb4f,2026-07-08T23:30:26.082226+00:00,1810.04528,Is there Gender bias and stereotype in Portuguese Word Embeddings?,q1,Does this paper target European or Brazilian Portuguese?,out_of_scope,semantic_chunking,Semantic Chunking,pre_retrieval,semantic,"The paper targets Brazilian Portuguese, as indicated by the affiliation of the authors with PPGC - Instituto de Informática - UFRGS, Porto Alegre RS, Brazil.",0.5,0.627350608191334,,,"[""context_precision"", ""context_recall""]",,2288,1219,3507,5190,
a4b17852187449719c11a74e3d93cb4f,2026-07-08T23:30:26.082226+00:00,1810.04528,Is there Gender bias and stereotype in Portuguese Word Embeddings?,q1,Does this paper target European or Brazilian Portuguese?,out_of_scope,multi_query,Multi-Query Retrieval,pre_retrieval,naive,"The paper targets Brazilian Portuguese, as indicated by the context mentioning ""the use of such technique has been widely diffused gaining more space"" in Brazil.",0.5,0.6277082855690113,,,"[""context_precision"", ""context_recall""]",,3592,1427,5019,5005,
a4b17852187449719c11a74e3d93cb4f,2026-07-08T23:30:26.082226+00:00,1810.04528,Is there Gender bias and stereotype in Portuguese Word Embeddings?,q1,Does this paper target European or Brazilian Portuguese?,out_of_scope,mmr,MMR,during_retrieval,naive,"The paper targets Brazilian Portuguese, as indicated by the references to ""advogada"" and ""advogado,"" which are terms used in Brazilian Portuguese.",0.0,0.6277082855690113,,,"[""context_precision"", ""context_recall""]",,1134,1376,2510,6759,
a4b17852187449719c11a74e3d93cb4f,2026-07-08T23:30:26.082226+00:00,1810.04528,Is there Gender bias and stereotype in Portuguese Word Embeddings?,q1,Does this paper target European or Brazilian Portuguese?,out_of_scope,rerank,Cross-Encoder Re-rank,during_retrieval,naive,"The paper targets Brazilian Portuguese, as indicated by the context mentioning ""the context of the Portuguese language"" and the affiliation of the authors with PPGC - Instituto de Informática - UFRGS, Porto Alegre RS, Brazil.",0.6666666666666666,0.5687193261246551,,,"[""context_precision"", ""context_recall""]",,2311,1874,4185,6711,
a4b17852187449719c11a74e3d93cb4f,2026-07-08T23:30:26.082226+00:00,1810.04528,Is there Gender bias and stereotype in Portuguese Word Embeddings?,q1,Does this paper target European or Brazilian Portuguese?,out_of_scope,crag,CRAG,during_retrieval,naive,"The paper targets Brazilian Portuguese, as indicated by the context mentioning ""the use of such technique has been widely diffused gaining more space"" in Brazil.",1.0,0.6273409652122185,,,"[""context_precision"", ""context_recall""]",,3306,1551,4857,5072,
a4b17852187449719c11a74e3d93cb4f,2026-07-08T23:30:26.082226+00:00,1810.04528,Is there Gender bias and stereotype in Portuguese Word Embeddings?,q1,Does this paper target European or Brazilian Portuguese?,out_of_scope,compression,Contextual Compression,post_retrieval,naive,I don't have enough information in the provided context to answer this question.,1.0,0.0,,,"[""context_precision"", ""context_recall""]",,1623,0,1623,4351,
a4b17852187449719c11a74e3d93cb4f,2026-07-08T23:30:26.082226+00:00,1810.04528,Is there Gender bias and stereotype in Portuguese Word Embeddings?,q1,Does this paper target European or Brazilian Portuguese?,out_of_scope,selfcheck,SelfCheckGPT,post_retrieval,naive,"The paper targets Brazilian Portuguese, as indicated by the context mentioning ""the use of such technique has been widely diffused gaining more space"" in Brazil.",0.6666666666666666,0.6277082855690113,,,"[""context_precision"", ""context_recall""]",,694,2963,3657,5836,
a4b17852187449719c11a74e3d93cb4f,2026-07-08T23:30:26.082226+00:00,1810.04528,Is there Gender bias and stereotype in Portuguese Word Embeddings?,q2,What were the word embeddings trained on?,factual,naive,Naive RAG,baseline,naive,"The word embeddings were trained on a large corpus collected from several sources to obtain a multi-genre corpus representative of the Portuguese language. This corpus comprehensively covers different expressions of the language, allowing for the analysis of gender bias and stereotype in Portuguese word embeddings.",1.0,0.687388112225045,0.9999999999,1.0,,,745,1433,2178,11221,
a4b17852187449719c11a74e3d93cb4f,2026-07-08T23:30:26.082226+00:00,1810.04528,Is there Gender bias and stereotype in Portuguese Word Embeddings?,q2,What were the word embeddings trained on?,factual,semantic_chunking,Semantic Chunking,pre_retrieval,semantic,The word embeddings were trained on a large Portuguese corpus collected from several sources to obtain a multi-genre corpus representative of the Portuguese language.,1.0,0.7184987594487046,0.49999999995,1.0,,,1637,1110,2747,7418,
a4b17852187449719c11a74e3d93cb4f,2026-07-08T23:30:26.082226+00:00,1810.04528,Is there Gender bias and stereotype in Portuguese Word Embeddings?,q2,What were the word embeddings trained on?,factual,multi_query,Multi-Query Retrieval,pre_retrieval,naive,The word embeddings were trained on a large Portuguese corpus collected from several sources to obtain a multi-genre corpus representative of the Portuguese language.,1.0,0.7185315226897901,0.9999999999,1.0,,,3604,1004,4608,8246,
a4b17852187449719c11a74e3d93cb4f,2026-07-08T23:30:26.082226+00:00,1810.04528,Is there Gender bias and stereotype in Portuguese Word Embeddings?,q2,What were the word embeddings trained on?,factual,mmr,MMR,during_retrieval,naive,The word embeddings were trained on a large corpus collected from several sources to obtain a multi-genre corpus representative of the Portuguese language.,1.0,0.7332454612263887,0.9999999999,1.0,,,911,1194,2105,7565,
a4b17852187449719c11a74e3d93cb4f,2026-07-08T23:30:26.082226+00:00,1810.04528,Is there Gender bias and stereotype in Portuguese Word Embeddings?,q2,What were the word embeddings trained on?,factual,rerank,Cross-Encoder Re-rank,during_retrieval,naive,The word embeddings were trained on a large corpus collected from several sources to obtain a multi-genre corpus representative of the Portuguese language.,1.0,0.7332259846443615,0.99999999995,1.0,,,1937,1045,2982,7506,
a4b17852187449719c11a74e3d93cb4f,2026-07-08T23:30:26.082226+00:00,1810.04528,Is there Gender bias and stereotype in Portuguese Word Embeddings?,q2,What were the word embeddings trained on?,factual,crag,CRAG,during_retrieval,naive,The word embeddings were trained on a large Portuguese corpus collected from several sources to obtain a multi-genre corpus representative of the Portuguese language.,1.0,0.6587670613625031,0.9999999999,1.0,,,2843,958,3801,7185,
a4b17852187449719c11a74e3d93cb4f,2026-07-08T23:30:26.082226+00:00,1810.04528,Is there Gender bias and stereotype in Portuguese Word Embeddings?,q2,What were the word embeddings trained on?,factual,compression,Contextual Compression,post_retrieval,naive,The word embeddings were trained on a large corpus collected from several sources to obtain a multi-genre corpus representative of the Portuguese language.,1.0,0.7332454612263887,0.9999999999,1.0,,,1953,809,2762,7304,
a4b17852187449719c11a74e3d93cb4f,2026-07-08T23:30:26.082226+00:00,1810.04528,Is there Gender bias and stereotype in Portuguese Word Embeddings?,q2,What were the word embeddings trained on?,factual,selfcheck,SelfCheckGPT,post_retrieval,naive,"The word embeddings were trained on a large corpus collected from several sources to obtain a multi-genre corpus representative of the Portuguese language. This corpus comprehensively covers different expressions of the language, allowing for the analysis of gender bias and stereotype in Portuguese word embeddings.",1.0,0.6874380267598138,0.9999999999,1.0,,,710,4752,5462,9170,
a4b17852187449719c11a74e3d93cb4f,2026-07-08T23:30:26.082226+00:00,1810.04528,Is there Gender bias and stereotype in Portuguese Word Embeddings?,q3,Which word embeddings are analysed?,factual,naive,Naive RAG,baseline,naive,"The word embeddings analyzed are those trained using the Word2Vec model, specifically the Skip-Gram and Continuous Bag-of-Words (CBOW) training strategies. The CBOW strategy was chosen for application in the present proposal.",1.0,0.8367152634891766,0.9999999999,1.0,,,635,1518,2153,7481,
a4b17852187449719c11a74e3d93cb4f,2026-07-08T23:30:26.082226+00:00,1810.04528,Is there Gender bias and stereotype in Portuguese Word Embeddings?,q3,Which word embeddings are analysed?,factual,semantic_chunking,Semantic Chunking,pre_retrieval,semantic,"The paper analyzes several word embedding models trained in a large Portuguese corpus, specifically mentioning the Word2Vec model, which includes two training strategies: Skip-Gram and Continuous Bag-of-Words (CBOW). The latter was chosen for application in the present proposal.",1.0,0.6961083279830508,0.49999999995,1.0,,,1474,1624,3098,8672,
