run_id,run_timestamp,paper_id,paper_title,question_id,question,category,pipeline_id,pipeline_name,stage,namespace,answer,faithfulness,answer_relevancy,context_precision,context_recall,ragas_skipped,ragas_errors,retrieval_ms,generation_ms,latency_ms,ragas_ms,error
6cb47ed49916495ab8e3687ab308aac5,2026-07-08T20:05:07.914125+00:00,1805.02400,Stay On-Topic: Generating Context-specific Fake Restaurant Reviews,q1,Which dataset do they use a starting point in generating fake reviews?,factual,naive,Naive RAG,baseline,naive,They use the Yelp Challenge dataset as a starting point in generating fake reviews.,1.0,0.9366146226589985,0.99999999995,1.0,,,4596,1175,5771,8336,
6cb47ed49916495ab8e3687ab308aac5,2026-07-08T20:05:07.914125+00:00,1805.02400,Stay On-Topic: Generating Context-specific Fake Restaurant Reviews,q1,Which dataset do they use a starting point in generating fake reviews?,factual,semantic_chunking,Semantic Chunking,pre_retrieval,semantic,They use the Yelp Challenge dataset as a starting point in generating fake reviews.,0.0,0.9366004457072107,0.8333333332916666,1.0,,,4045,809,4854,7323,
6cb47ed49916495ab8e3687ab308aac5,2026-07-08T20:05:07.914125+00:00,1805.02400,Stay On-Topic: Generating Context-specific Fake Restaurant Reviews,q1,Which dataset do they use a starting point in generating fake reviews?,factual,multi_query,Multi-Query Retrieval,pre_retrieval,naive,They use the Yelp Challenge dataset as a starting point in generating fake reviews.,1.0,0.9366146226589985,0.8333333332916666,1.0,,,4601,913,5514,9042,
6cb47ed49916495ab8e3687ab308aac5,2026-07-08T20:05:07.914125+00:00,1805.02400,Stay On-Topic: Generating Context-specific Fake Restaurant Reviews,q1,Which dataset do they use a starting point in generating fake reviews?,factual,mmr,MMR,during_retrieval,naive,"They use the Yelp Challenge dataset as a starting point in generating fake reviews, specifically using 5,000 random reviews from this dataset.",0.5,0.9366182585813881,0.9999999999,1.0,,,2793,1103,3896,9806,
6cb47ed49916495ab8e3687ab308aac5,2026-07-08T20:05:07.914125+00:00,1805.02400,Stay On-Topic: Generating Context-specific Fake Restaurant Reviews,q1,Which dataset do they use a starting point in generating fake reviews?,factual,rerank,Cross-Encoder Re-rank,during_retrieval,naive,They use real restaurant reviews from the Yelp Challenge dataset as a starting point in generating fake reviews.,1.0,0.8368616268373069,0.999999999975,1.0,,,1883,1152,3035,8400,
6cb47ed49916495ab8e3687ab308aac5,2026-07-08T20:05:07.914125+00:00,1805.02400,Stay On-Topic: Generating Context-specific Fake Restaurant Reviews,q1,Which dataset do they use a starting point in generating fake reviews?,factual,crag,CRAG,during_retrieval,naive,They use the Yelp Challenge dataset as a starting point in generating fake reviews.,1.0,0.9365999745692283,0.9166666666361111,1.0,,,2842,698,3540,9432,
6cb47ed49916495ab8e3687ab308aac5,2026-07-08T20:05:07.914125+00:00,1805.02400,Stay On-Topic: Generating Context-specific Fake Restaurant Reviews,q1,Which dataset do they use a starting point in generating fake reviews?,factual,compression,Contextual Compression,post_retrieval,naive,They use the Yelp Challenge dataset as a starting point in generating fake reviews.,1.0,0.9366146226589985,0.7928571428373213,1.0,,,2646,652,3298,11795,
6cb47ed49916495ab8e3687ab308aac5,2026-07-08T20:05:07.914125+00:00,1805.02400,Stay On-Topic: Generating Context-specific Fake Restaurant Reviews,q1,Which dataset do they use a starting point in generating fake reviews?,factual,selfcheck,SelfCheckGPT,post_retrieval,naive,They use the Yelp Challenge dataset as a starting point in generating fake reviews.,1.0,0.9366041613658719,0.99999999995,1.0,,,527,1845,2372,9534,
6cb47ed49916495ab8e3687ab308aac5,2026-07-08T20:05:07.914125+00:00,1805.02400,Stay On-Topic: Generating Context-specific Fake Restaurant Reviews,q2,How does using NMT ensure generated reviews stay on topic?,out_of_scope,naive,Naive RAG,baseline,naive,"Using NMT ensures generated reviews stay on topic by allowing the encoding of a relevant context for each review, which narrows down the possible choices of words that the model has to choose from. This context includes elements such as the review rating, restaurant name, city, state, and food tags, which helps maintain coherence and relevance in the generated content.",0.7,0.9774811601418366,,,"[""context_precision"", ""context_recall""]",,507,1899,2406,11304,
6cb47ed49916495ab8e3687ab308aac5,2026-07-08T20:05:07.914125+00:00,1805.02400,Stay On-Topic: Generating Context-specific Fake Restaurant Reviews,q2,How does using NMT ensure generated reviews stay on topic?,out_of_scope,semantic_chunking,Semantic Chunking,pre_retrieval,semantic,"Using NMT ensures generated reviews stay on topic by allowing the encoding of a relevant context for each review, which narrows down the possible choices of words that the model can select from. This context includes specific details such as the review rating, restaurant name, city, state, and food tags, which helps produce more appropriate and coherent reviews.",0.8888888888888888,0.9774811601418366,,,"[""context_precision"", ""context_recall""]",,2501,1341,3842,12573,
6cb47ed49916495ab8e3687ab308aac5,2026-07-08T20:05:07.914125+00:00,1805.02400,Stay On-Topic: Generating Context-specific Fake Restaurant Reviews,q2,How does using NMT ensure generated reviews stay on topic?,out_of_scope,multi_query,Multi-Query Retrieval,pre_retrieval,naive,"Using NMT ensures generated reviews stay on topic by learning to associate context (keywords) with reviews, which helps maintain relevance to the specific target restaurant. This method improves the generation process by defining a clear context for each review, reducing the likelihood of mixing up concepts from different contexts, which is a key factor in identifying fake reviews.",0.8571428571428571,0.7217474515170647,,,"[""context_precision"", ""context_recall""]",,3340,1361,4701,13928,
6cb47ed49916495ab8e3687ab308aac5,2026-07-08T20:05:07.914125+00:00,1805.02400,Stay On-Topic: Generating Context-specific Fake Restaurant Reviews,q2,How does using NMT ensure generated reviews stay on topic?,out_of_scope,mmr,MMR,during_retrieval,naive,"Using NMT ensures generated reviews stay on topic by employing a sophisticated technique that optimizes the generation process to produce reviews that are relevant to the input context. The method is tested with native English speakers and demonstrates that the reviews generated by the best variant have almost optimal undetectability, indicating that they effectively align with the intended topic. The context for the NMT model is constructed from metadata about restaurants, which helps guide the generation of reviews that are contextually appropriate.",0.3,0.9775008671847996,,,"[""context_precision"", ""context_recall""]",,1960,2534,4494,14088,
6cb47ed49916495ab8e3687ab308aac5,2026-07-08T20:05:07.914125+00:00,1805.02400,Stay On-Topic: Generating Context-specific Fake Restaurant Reviews,q2,How does using NMT ensure generated reviews stay on topic?,out_of_scope,rerank,Cross-Encoder Re-rank,during_retrieval,naive,"The technique based on neural machine translation (NMT) generates reviews that stay on-topic by creating content based on specific context elements such as venue name, user rating, city, and food tags. This context-specific approach helps ensure that the generated reviews are relevant to the target entity, reducing the likelihood of including unrelated phrases that could increase detectability.",1.0,0.7955466580020379,,,"[""context_precision"", ""context_recall""]",,1711,1614,3325,8834,
6cb47ed49916495ab8e3687ab308aac5,2026-07-08T20:05:07.914125+00:00,1805.02400,Stay On-Topic: Generating Context-specific Fake Restaurant Reviews,q2,How does using NMT ensure generated reviews stay on topic?,out_of_scope,crag,CRAG,during_retrieval,naive,"Using NMT ensures generated reviews stay on topic by allowing the encoding of a relevant context for each review, which narrows down the possible choices of words that the model can select from. This context includes specific details such as the review rating, restaurant name, city, state, and food tags, which helps the model produce more appropriate and coherent reviews. Additionally, NMT models learn to associate context (keywords) with reviews, further enhancing their ability to generate topic-relevant content.",0.8333333333333334,0.9238349249205111,,,"[""context_precision"", ""context_recall""]",,3024,1985,5009,14598,
6cb47ed49916495ab8e3687ab308aac5,2026-07-08T20:05:07.914125+00:00,1805.02400,Stay On-Topic: Generating Context-specific Fake Restaurant Reviews,q2,How does using NMT ensure generated reviews stay on topic?,out_of_scope,compression,Contextual Compression,post_retrieval,naive,"Using NMT ensures generated reviews stay on topic by allowing the encoding of a relevant context for each review, which narrows down the possible choices of words that the model has to choose from. Additionally, the context defined for each generated fake review includes specific elements such as the review rating, restaurant name, city, state, and food tags, which helps maintain focus on the relevant subject matter.",0.8181818181818182,0.8399800219458511,,,"[""context_precision"", ""context_recall""]",,2239,1654,3893,14447,
6cb47ed49916495ab8e3687ab308aac5,2026-07-08T20:05:07.914125+00:00,1805.02400,Stay On-Topic: Generating Context-specific Fake Restaurant Reviews,q2,How does using NMT ensure generated reviews stay on topic?,out_of_scope,selfcheck,SelfCheckGPT,post_retrieval,naive,"Using NMT ensures generated reviews stay on topic by allowing the encoding of a relevant context for each review, which narrows down the possible choices of words that the model has to choose from. This context includes elements such as the review rating, restaurant name, city, state, and food tags, which helps maintain coherence and relevance in the generated content.",0.7,0.9774811601418366,,,"[""context_precision"", ""context_recall""]",,899,3679,4578,12037,
6cb47ed49916495ab8e3687ab308aac5,2026-07-08T20:05:07.914125+00:00,1805.02400,Stay On-Topic: Generating Context-specific Fake Restaurant Reviews,q3,What kind of model do they use for detection?,factual,naive,Naive RAG,baseline,naive,I don't have enough information in the provided context to answer this question.,0.0,0.0,0.0,0.0,,,535,1211,1746,9773,
6cb47ed49916495ab8e3687ab308aac5,2026-07-08T20:05:07.914125+00:00,1805.02400,Stay On-Topic: Generating Context-specific Fake Restaurant Reviews,q3,What kind of model do they use for detection?,factual,semantic_chunking,Semantic Chunking,pre_retrieval,semantic,I don't have enough information in the provided context to answer this question.,0.0,0.0,0.0,0.0,,,2336,821,3157,10405,
6cb47ed49916495ab8e3687ab308aac5,2026-07-08T20:05:07.914125+00:00,1805.02400,Stay On-Topic: Generating Context-specific Fake Restaurant Reviews,q3,What kind of model do they use for detection?,factual,multi_query,Multi-Query Retrieval,pre_retrieval,naive,"The paper discusses the use of neural machine translation (NMT) models for generating fake reviews and mentions that detectors trained using one type of fake reviews are not effective in identifying other types of fake reviews. However, it does not specify a particular model used for detection. Therefore, I don't have enough information in the provided context to answer this question.",0.5,0.0,0.0,0.0,,,3466,1251,4717,8510,
6cb47ed49916495ab8e3687ab308aac5,2026-07-08T20:05:07.914125+00:00,1805.02400,Stay On-Topic: Generating Context-specific Fake Restaurant Reviews,q3,What kind of model do they use for detection?,factual,mmr,MMR,during_retrieval,naive,The study uses detectors trained on machine-generated reviews from two models: Neural Machine Translation (NMT) and LSTM.,1.0,0.766996352777331,0.0,0.0,,,1590,1088,2678,10259,
6cb47ed49916495ab8e3687ab308aac5,2026-07-08T20:05:07.914125+00:00,1805.02400,Stay On-Topic: Generating Context-specific Fake Restaurant Reviews,q3,What kind of model do they use for detection?,factual,rerank,Cross-Encoder Re-rank,during_retrieval,naive,I don't have enough information in the provided context to answer this question.,0.0,0.0,0.0,0.0,,,1959,1705,3664,10829,
6cb47ed49916495ab8e3687ab308aac5,2026-07-08T20:05:07.914125+00:00,1805.02400,Stay On-Topic: Generating Context-specific Fake Restaurant Reviews,q3,What kind of model do they use for detection?,factual,crag,CRAG,during_retrieval,naive,"The context mentions the use of NMT (Neural Machine Translation) and LSTM (Long Short-Term Memory) models for generating reviews, but it does not specify which model is used for detection. Therefore, I don't have enough information in the provided context to answer this question.",0.5,0.0,0.0,0.0,,,3377,1292,4669,11032,
6cb47ed49916495ab8e3687ab308aac5,2026-07-08T20:05:07.914125+00:00,1805.02400,Stay On-Topic: Generating Context-specific Fake Restaurant Reviews,q3,What kind of model do they use for detection?,factual,compression,Contextual Compression,post_retrieval,naive,"They developed an AdaBoost-based classifier to detect fake reviews, consisting of 200 shallow decision trees (depth 2).",1.0,0.38195459124148196,0.3333333333,1.0,,,4598,757,5355,11009,
6cb47ed49916495ab8e3687ab308aac5,2026-07-08T20:05:07.914125+00:00,1805.02400,Stay On-Topic: Generating Context-specific Fake Restaurant Reviews,q3,What kind of model do they use for detection?,factual,selfcheck,SelfCheckGPT,post_retrieval,naive,I don't have enough information in the provided context to answer this question.,0.0,0.0,0.0,0.0,,,774,2325,3099,9135,
6cb47ed49916495ab8e3687ab308aac5,2026-07-08T20:05:07.914125+00:00,1805.02400,Stay On-Topic: Generating Context-specific Fake Restaurant Reviews,q4,Does their detection tool work better than human detection?,factual,naive,Naive RAG,baseline,naive,"Yes, the detection tool developed in the study reaches an average F-score of 97% in classifying fake reviews, while human detection rates are close to random, with an averaged F-score of only 56%. This indicates that the detection tool is significantly more effective than human detection.",1.0,0.7734694339261993,0.99999999995,1.0,,,748,1554,2302,9437,
6cb47ed49916495ab8e3687ab308aac5,2026-07-08T20:05:07.914125+00:00,1805.02400,Stay On-Topic: Generating Context-specific Fake Restaurant Reviews,q4,Does their detection tool work better than human detection?,factual,semantic_chunking,Semantic Chunking,pre_retrieval,semantic,"Yes, the detection tool works better than human detection. The AdaBoost-based classifier achieved an excellent 97% F-score in detecting the fake reviews that humans had the most difficulty detecting, while human detection rates were close to random, with an averaged F-score of only 56%.",1.0,0.8237293354061249,0.6388888888675925,1.0,,,2788,1323,4111,10859,
6cb47ed49916495ab8e3687ab308aac5,2026-07-08T20:05:07.914125+00:00,1805.02400,Stay On-Topic: Generating Context-specific Fake Restaurant Reviews,q4,Does their detection tool work better than human detection?,factual,multi_query,Multi-Query Retrieval,pre_retrieval,naive,"Yes, the detection tool reaches an average F-score of 97% in classifying fake reviews, which is significantly more effective than human detection, where the average F-score is only 56%.",1.0,0.6804604574167458,0.499999999975,1.0,,,3639,1021,4660,10442,
6cb47ed49916495ab8e3687ab308aac5,2026-07-08T20:05:07.914125+00:00,1805.02400,Stay On-Topic: Generating Context-specific Fake Restaurant Reviews,q4,Does their detection tool work better than human detection?,factual,mmr,MMR,during_retrieval,naive,"The context does not provide a direct comparison of the detection tool's performance against human detection. It mentions that the detection tool achieved an average F-score of 97% in classifying fake reviews, while human detection rates are listed as 88%, 63%, and 73% in a table. However, it does not explicitly state that the detection tool works better than human detection. Therefore, I don't have enough information in the provided context to answer this question.",0.4,0.0,0.9999999999,0.0,,,1690,2113,3803,9987,
6cb47ed49916495ab8e3687ab308aac5,2026-07-08T20:05:07.914125+00:00,1805.02400,Stay On-Topic: Generating Context-specific Fake Restaurant Reviews,q4,Does their detection tool work better than human detection?,factual,rerank,Cross-Encoder Re-rank,during_retrieval,naive,"Yes, the detection tool has an average F-score of 97% in classifying fake reviews, while humans have difficulty detecting them. The paper concludes that machine-aided fake review detection is necessary since human users are ineffective in identifying fake reviews.",1.0,0.5693848499481493,0.999999999975,0.0,,,2023,1479,3502,10004,
6cb47ed49916495ab8e3687ab308aac5,2026-07-08T20:05:07.914125+00:00,1805.02400,Stay On-Topic: Generating Context-specific Fake Restaurant Reviews,q4,Does their detection tool work better than human detection?,factual,crag,CRAG,during_retrieval,naive,"Yes, the detection tool developed in the study reaches an average F-score of 97% in classifying reviews, which is significantly more effective than human detection rates, where the recall for NMT-Fake* reviews is only 20% compared to 61% for LSTM-based reviews.",1.0,0.7734049801742519,0.3333333333,0.0,,,3009,1330,4339,10815,
6cb47ed49916495ab8e3687ab308aac5,2026-07-08T20:05:07.914125+00:00,1805.02400,Stay On-Topic: Generating Context-specific Fake Restaurant Reviews,q4,Does their detection tool work better than human detection?,factual,compression,Contextual Compression,post_retrieval,naive,"Yes, the detection tool works better than human detection, as it achieves an average F-score of 97% in classifying reviews, while human detection rates are close to random.",1.0,0.7566969015955188,0.8874999999778125,0.0,,,2332,1094,3426,8311,
6cb47ed49916495ab8e3687ab308aac5,2026-07-08T20:05:07.914125+00:00,1805.02400,Stay On-Topic: Generating Context-specific Fake Restaurant Reviews,q4,Does their detection tool work better than human detection?,factual,selfcheck,SelfCheckGPT,post_retrieval,naive,"Yes, the detection tool developed in the study reaches an average F-score of 97% in classifying fake reviews, while human detection rates are close to random, with an averaged F-score of only 56%. This indicates that the detection tool is significantly more effective than human detection.",1.0,0.7402419298442376,0.99999999995,1.0,,,674,3202,3876,9383,
6cb47ed49916495ab8e3687ab308aac5,2026-07-08T20:05:07.914125+00:00,1805.02400,Stay On-Topic: Generating Context-specific Fake Restaurant Reviews,q5,How many reviews in total (both generated and true) do they evaluate on Amazon Mechanical Turk?,factual,naive,Naive RAG,baseline,naive,"They evaluated a total of 2,010 reviews (1,006 fake reviews and 994 real reviews).",0.6666666666666666,0.6337827838640777,0.8333333332916666,1.0,,,650,1036,1686,10716,
6cb47ed49916495ab8e3687ab308aac5,2026-07-08T20:05:07.914125+00:00,1805.02400,Stay On-Topic: Generating Context-specific Fake Restaurant Reviews,q5,How many reviews in total (both generated and true) do they evaluate on Amazon Mechanical Turk?,factual,semantic_chunking,Semantic Chunking,pre_retrieval,semantic,"In total, they evaluated 2,000 reviews on Amazon Mechanical Turk, consisting of 994 real reviews and 1,006 fake reviews.",1.0,0.9154284076961622,0.99999999995,1.0,,,2444,1042,3486,11303,
6cb47ed49916495ab8e3687ab308aac5,2026-07-08T20:05:07.914125+00:00,1805.02400,Stay On-Topic: Generating Context-specific Fake Restaurant Reviews,q5,How many reviews in total (both generated and true) do they evaluate on Amazon Mechanical Turk?,factual,multi_query,Multi-Query Retrieval,pre_retrieval,naive,"They evaluated a total of 2,010 reviews, consisting of 1,006 fake reviews and 994 real reviews.",0.6666666666666666,0.5923977447899277,0.8333333332916666,1.0,,,4131,827,4958,6630,
6cb47ed49916495ab8e3687ab308aac5,2026-07-08T20:05:07.914125+00:00,1805.02400,Stay On-Topic: Generating Context-specific Fake Restaurant Reviews,q5,How many reviews in total (both generated and true) do they evaluate on Amazon Mechanical Turk?,factual,mmr,MMR,during_retrieval,naive,"The total number of reviews evaluated on Amazon Mechanical Turk is 2000, consisting of 994 human-written reviews and 1006 NMT-generated fake reviews.",1.0,0.9112540038077149,0.9999999999,1.0,,,1932,1087,3019,10116,
6cb47ed49916495ab8e3687ab308aac5,2026-07-08T20:05:07.914125+00:00,1805.02400,Stay On-Topic: Generating Context-specific Fake Restaurant Reviews,q5,How many reviews in total (both generated and true) do they evaluate on Amazon Mechanical Turk?,factual,rerank,Cross-Encoder Re-rank,during_retrieval,naive,"They evaluate a total of 2000 reviews on Amazon Mechanical Turk, consisting of 994 human-written reviews and 1006 NMT-Fake reviews.",1.0,0.9398565967498828,0.3333333333,1.0,,,2101,1157,3258,6404,
6cb47ed49916495ab8e3687ab308aac5,2026-07-08T20:05:07.914125+00:00,1805.02400,Stay On-Topic: Generating Context-specific Fake Restaurant Reviews,q5,How many reviews in total (both generated and true) do they evaluate on Amazon Mechanical Turk?,factual,crag,CRAG,during_retrieval,naive,"They evaluate a total of 2,000 reviews (1,006 fake reviews and 994 real reviews).",1.0,0.6547359724501596,0.8333333332916666,1.0,,,3101,818,3919,7242,
6cb47ed49916495ab8e3687ab308aac5,2026-07-08T20:05:07.914125+00:00,1805.02400,Stay On-Topic: Generating Context-specific Fake Restaurant Reviews,q5,How many reviews in total (both generated and true) do they evaluate on Amazon Mechanical Turk?,factual,compression,Contextual Compression,post_retrieval,naive,"They evaluate a total of 2,000 reviews, consisting of 1,006 fake reviews and 994 real reviews.",1.0,0.6266079737672203,0.9999999999,1.0,,,1717,838,2555,5784,
6cb47ed49916495ab8e3687ab308aac5,2026-07-08T20:05:07.914125+00:00,1805.02400,Stay On-Topic: Generating Context-specific Fake Restaurant Reviews,q5,How many reviews in total (both generated and true) do they evaluate on Amazon Mechanical Turk?,factual,selfcheck,SelfCheckGPT,post_retrieval,naive,"The total number of reviews evaluated on Amazon Mechanical Turk is 2,010, consisting of 1,006 fake reviews and 994 real reviews.",0.6666666666666666,0.9112540038077149,0.8333333332916666,1.0,,,632,2699,3331,7271,
6cb47ed49916495ab8e3687ab308aac5,2026-07-08T20:05:07.914125+00:00,1805.02400,Stay On-Topic: Generating Context-specific Fake Restaurant Reviews,q6,What information is encoded as the input context for each generated review?,factual,naive,Naive RAG,baseline,naive,"The input context for each generated review is a clear-text sequence that includes the review rating, restaurant name, city, state, and food tags (e.g., Japanese, Italian).",1.0,0.8543215932471012,0.99999999995,1.0,,,786,1241,2027,7260,
6cb47ed49916495ab8e3687ab308aac5,2026-07-08T20:05:07.914125+00:00,1805.02400,Stay On-Topic: Generating Context-specific Fake Restaurant Reviews,q6,What information is encoded as the input context for each generated review?,factual,semantic_chunking,Semantic Chunking,pre_retrieval,semantic,"The input context for each generated review includes a clear-text sequence of the review rating, restaurant name, city, state, and food tags (e.g. Japanese, Italian).",1.0,0.9072107574203817,0.7499999999625,1.0,,,2736,1364,4100,8852,
6cb47ed49916495ab8e3687ab308aac5,2026-07-08T20:05:07.914125+00:00,1805.02400,Stay On-Topic: Generating Context-specific Fake Restaurant Reviews,q6,What information is encoded as the input context for each generated review?,factual,multi_query,Multi-Query Retrieval,pre_retrieval,naive,"The input context for each generated review is a clear-text sequence that includes the review rating, restaurant name, city, state, and food tags (e.g., Japanese, Italian).",1.0,0.8543215932471012,0.99999999995,1.0,,,3303,886,4189,9817,
6cb47ed49916495ab8e3687ab308aac5,2026-07-08T20:05:07.914125+00:00,1805.02400,Stay On-Topic: Generating Context-specific Fake Restaurant Reviews,q6,What information is encoded as the input context for each generated review?,factual,mmr,MMR,during_retrieval,naive,"The input context for each generated review is encoded using metadata about restaurants, including their names, food tags, cities, and states where these restaurants are located. This metadata is fetched for each restaurant review and used as the input context in the NMT model.",1.0,0.7902968530181496,0.9999999999,1.0,,,1641,1307,2948,8555,
6cb47ed49916495ab8e3687ab308aac5,2026-07-08T20:05:07.914125+00:00,1805.02400,Stay On-Topic: Generating Context-specific Fake Restaurant Reviews,q6,What information is encoded as the input context for each generated review?,factual,rerank,Cross-Encoder Re-rank,during_retrieval,naive,"The input context for each generated review includes metadata about restaurants, such as their names, food tags, cities, and states. This metadata is fetched for each restaurant review and used as the input context in the NMT model.",1.0,0.7377500001120162,0.499999999975,1.0,,,1585,1700,3285,12175,
6cb47ed49916495ab8e3687ab308aac5,2026-07-08T20:05:07.914125+00:00,1805.02400,Stay On-Topic: Generating Context-specific Fake Restaurant Reviews,q6,What information is encoded as the input context for each generated review?,factual,crag,CRAG,during_retrieval,naive,"The input context for each generated review is a clear-text sequence that includes the review rating, restaurant name, city, state, and food tags (e.g., Japanese, Italian).",1.0,0.8543067100040269,0.99999999995,1.0,,,2829,2384,5213,8127,
6cb47ed49916495ab8e3687ab308aac5,2026-07-08T20:05:07.914125+00:00,1805.02400,Stay On-Topic: Generating Context-specific Fake Restaurant Reviews,q6,What information is encoded as the input context for each generated review?,factual,compression,Contextual Compression,post_retrieval,naive,"The input context for each generated review includes the review rating, restaurant name, city, state, and food tags (e.g. Japanese, Italian).",1.0,0.896215537207849,0.99999999995,1.0,,,3519,957,4476,8695,
6cb47ed49916495ab8e3687ab308aac5,2026-07-08T20:05:07.914125+00:00,1805.02400,Stay On-Topic: Generating Context-specific Fake Restaurant Reviews,q6,What information is encoded as the input context for each generated review?,factual,selfcheck,SelfCheckGPT,post_retrieval,naive,"The input context for each generated review is a clear-text sequence that includes the review rating, restaurant name, city, state, and food tags (e.g., Japanese, Italian).",1.0,0.8682440838266551,0.99999999995,1.0,,,613,2458,3071,7973,
6cb47ed49916495ab8e3687ab308aac5,2026-07-08T20:05:07.914125+00:00,1805.02400,Stay On-Topic: Generating Context-specific Fake Restaurant Reviews,q7,What is the state-of-the-art model the authors compare against?,factual,naive,Naive RAG,baseline,naive,"The authors compare against the state-of-the-art generative model for fake reviews presented by Yao et al., which is a two-layer character-based LSTM model.",1.0,0.5716870733823725,0.9999999999,1.0,,,528,911,1439,8499,
6cb47ed49916495ab8e3687ab308aac5,2026-07-08T20:05:07.914125+00:00,1805.02400,Stay On-Topic: Generating Context-specific Fake Restaurant Reviews,q7,What is the state-of-the-art model the authors compare against?,factual,semantic_chunking,Semantic Chunking,pre_retrieval,semantic,"The authors compare against the state-of-the-art generative model for fake reviews presented by Yao et al., which is a two-layer character-based LSTM model trained over the Yelp Challenge dataset.",1.0,0.5717441093922038,0.8333333332916666,1.0,,,2616,1122,3738,6787,
6cb47ed49916495ab8e3687ab308aac5,2026-07-08T20:05:07.914125+00:00,1805.02400,Stay On-Topic: Generating Context-specific Fake Restaurant Reviews,q7,What is the state-of-the-art model the authors compare against?,factual,multi_query,Multi-Query Retrieval,pre_retrieval,naive,"The authors compare against the state-of-the-art generative model for fake reviews presented by Yao et al., which is a two-layer character-based LSTM model.",1.0,0.5716870733823725,0.9999999999,1.0,,,3087,1068,4155,9817,
