run_id,run_timestamp,paper_id,paper_title,question_id,question,category,pipeline_id,pipeline_name,stage,namespace,answer,faithfulness,answer_relevancy,context_precision,context_recall,ragas_skipped,ragas_errors,retrieval_ms,generation_ms,latency_ms,ragas_ms,error
3bad85a98a1e42e58bcd498c10d7b43c,2026-07-08T20:40:10.925632+00:00,1809.04960,Unsupervised Machine Commenting with Neural Variational Topic Model,q1,Which paired corpora did they use in the other experiment?,factual,naive,Naive RAG,baseline,naive,I don't have enough information in the provided context to answer this question.,0.0,0.0,0.49999999995,1.0,,,2507,1890,4397,265615,
3bad85a98a1e42e58bcd498c10d7b43c,2026-07-08T20:40:10.925632+00:00,1809.04960,Unsupervised Machine Commenting with Neural Variational Topic Model,q1,Which paired corpora did they use in the other experiment?,factual,semantic_chunking,Semantic Chunking,pre_retrieval,semantic,"The paired corpora used in the other experiment are S2S1 and S2S2, as well as IR1 and IR2.",0.0,0.9194725713606808,0.3333333333,1.0,,,2727,1238,3965,7909,
3bad85a98a1e42e58bcd498c10d7b43c,2026-07-08T20:40:10.925632+00:00,1809.04960,Unsupervised Machine Commenting with Neural Variational Topic Model,q1,Which paired corpora did they use in the other experiment?,factual,multi_query,Multi-Query Retrieval,pre_retrieval,naive,I don't have enough information in the provided context to answer this question.,0.0,0.0,0.0,1.0,,,5428,799,6227,6856,
3bad85a98a1e42e58bcd498c10d7b43c,2026-07-08T20:40:10.925632+00:00,1809.04960,Unsupervised Machine Commenting with Neural Variational Topic Model,q1,Which paired corpora did they use in the other experiment?,factual,mmr,MMR,during_retrieval,naive,I don't have enough information in the provided context to answer this question.,1.0,0.0,0.0,0.0,,,1207,790,1997,6957,
3bad85a98a1e42e58bcd498c10d7b43c,2026-07-08T20:40:10.925632+00:00,1809.04960,Unsupervised Machine Commenting with Neural Variational Topic Model,q1,Which paired corpora did they use in the other experiment?,factual,rerank,Cross-Encoder Re-rank,during_retrieval,naive,I don't have enough information in the provided context to answer this question.,0.0,0.0,0.249999999975,1.0,,,2497,877,3374,7015,
3bad85a98a1e42e58bcd498c10d7b43c,2026-07-08T20:40:10.925632+00:00,1809.04960,Unsupervised Machine Commenting with Neural Variational Topic Model,q1,Which paired corpora did they use in the other experiment?,factual,crag,CRAG,during_retrieval,naive,"The paired corpora used in the other experiment included 50K and 4.8M paired datasets, as indicated in the performance tables for both supervised and semi-supervised models.",0.3333333333333333,0.8526716385278083,0.9999999999,1.0,,,3922,977,4899,6807,
3bad85a98a1e42e58bcd498c10d7b43c,2026-07-08T20:40:10.925632+00:00,1809.04960,Unsupervised Machine Commenting with Neural Variational Topic Model,q1,Which paired corpora did they use in the other experiment?,factual,compression,Contextual Compression,post_retrieval,naive,I don't have enough information in the provided context to answer this question.,0.0,0.0,0.0,0.0,,,2348,601,2949,4544,
3bad85a98a1e42e58bcd498c10d7b43c,2026-07-08T20:40:10.925632+00:00,1809.04960,Unsupervised Machine Commenting with Neural Variational Topic Model,q1,Which paired corpora did they use in the other experiment?,factual,selfcheck,SelfCheckGPT,post_retrieval,naive,I don't have enough information in the provided context to answer this question.,0.0,0.0,0.49999999995,1.0,,,1434,2999,4433,6616,
3bad85a98a1e42e58bcd498c10d7b43c,2026-07-08T20:40:10.925632+00:00,1809.04960,Unsupervised Machine Commenting with Neural Variational Topic Model,q2,By how much does their system outperform the lexicon-based models?,synthesis,naive,Naive RAG,baseline,naive,I don't have enough information in the provided context to answer this question.,0.0,0.0,0.3333333333,1.0,,,885,813,1698,7137,
3bad85a98a1e42e58bcd498c10d7b43c,2026-07-08T20:40:10.925632+00:00,1809.04960,Unsupervised Machine Commenting with Neural Variational Topic Model,q2,By how much does their system outperform the lexicon-based models?,synthesis,semantic_chunking,Semantic Chunking,pre_retrieval,semantic,"The proposed model outperforms the TF-IDF model, which achieves a Recall@1 of 3.41, by achieving a Recall@1 of 22.48, resulting in an improvement of 19.07. It also outperforms the NVDM model, which has a Recall@1 of 12.73, by 9.75. Additionally, it surpasses the LDA model, which has a Recall@1 of 17.14, by 5.34. Overall, the proposed model shows significant improvements over these lexicon-based models in various metrics.",0.75,0.5302585050821336,0.999999999975,1.0,,,1453,2119,3572,13759,
3bad85a98a1e42e58bcd498c10d7b43c,2026-07-08T20:40:10.925632+00:00,1809.04960,Unsupervised Machine Commenting with Neural Variational Topic Model,q2,By how much does their system outperform the lexicon-based models?,synthesis,multi_query,Multi-Query Retrieval,pre_retrieval,naive,I don't have enough information in the provided context to answer this question.,0.0,0.0,0.3333333333,1.0,,,3030,589,3619,8977,
